REGIÓN;PROVINCIA;DISTRITO;CODIGO DEL RECURSO;NOMBRE DEL RECURSO;CATEGORÍA;TIPO DE CATEGORÍA;SUB TIPO CATEGORÍA;URL;LATITUD;LONGITUD;FECHA_DE_CORTE
Lambayeque;Chiclayo;OYOTUN;154;Geoglifos Aguila De Oyotún;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Geoglifos (Grabado en tierra);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=154;-79.30050476190183;-6.795367217829407;20230102
Lambayeque;Chiclayo;SAÑA;155;Complejo Arqueológico De Huaca Rajada - Sipán;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=155;-79.60093122190898;-6.800793622533838;20230102
Lambayeque;Chiclayo;PIMENTEL;157;Festival Caballito De Totora;5. ACONTECIMIENTOS PROGRAMADOS;Eventos;Festivales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=157;-79.9362;-6.83708;20230102
Lambayeque;Lambayeque;OLMOS;159;Petroglifos De Boliches O Pipochinos;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Petroglifos (Grabados en piedra);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=159;-79.70297164781573;-5.985580257986075;20230102
Lambayeque;Chiclayo;CHONGOYAPE;160;Complejo Arqueológico Pampagrande;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=160;-79.47900391534426;-6.7588476170970795;20230102
Lambayeque;Chiclayo;ETEN PUERTO;161;Centenario Muelle De Puerto Eten;2. MANIFESTACIONES CULTURALES;Lugares Históricos;Puertos, Embarcaderos, Caletas, muelles;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=161;-79.86631166635988;-6.933716706308712;20230102
Lambayeque;Chiclayo;REQUE;162;Semana Santa En Reque;5. ACONTECIMIENTOS PROGRAMADOS;Fiestas;Fiestas religiosas-patronales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=162;-79.8181;-6.86449;20230102
Lambayeque;Lambayeque;LAMBAYEQUE;163;Complejo Arqueologico Huaca Chotuna-Chornacap;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=163;-79.9531775251312;-6.720401240957038;20230102
Cajamarca;Cutervo;SOCOTA;165;Gruta Catache;1. SITIOS NATURALES;Cavidades naturales;Grutas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=165;;;20230102
Cajamarca;San Ignacio;NAMBALLE;167;Santuario Nacional Tabaconas Namballe;1. SITIOS NATURALES;n. Áreas Protegidas;Santuarios Nacionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=167;-79.31236267089844;-5.157282604536018;20230102
Cajamarca;San Ignacio;SAN IGNACIO;169;Pinturas Rupestre Del Cerro Faical;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Pintura Rupestre;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=169;-78.93898300000001;-5.177178;20230102
Cajamarca;Cutervo;SANTO TOMAS;171;Catarata Velo De Novia;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=171;;;20230102
Cajamarca;Cajamarca;CAJAMARCA;172;Iglesia Y Casa Hacienda De Llushcapampa;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa-Hacienda;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=172;-78.52603099999999;-7.102804;20230102
Cajamarca;Jaen;POMAHUACA;176;Complejo Arqueologico De Ingatambo;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=176;-79.222328;-5.9345929;20230102
Cajamarca;San Ignacio;SAN IGNACIO;179;Finca Parcela Quinta San Antonio;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=179;;;20230102
Cajamarca;Contumaza;TANTARICA;181;Leyenda Del Principe Cuan Y La Princesa Tantarica;3. FOLCLORE;Creencias Populares;Leyendas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=181;-78.9355;-7.30078;20230102
Cajamarca;Hualgayoc;HUALGAYOC;183;Cañon De Tallamac;1. SITIOS NATURALES;e. Cañones;Cañones;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=183;;;20230102
Cajamarca;San Ignacio;NAMBALLE;188;Cueva Las Turcas;1. SITIOS NATURALES;Cavidades naturales;Grutas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=188;-79.00573244907377;-5.145341770820325;20230102
Cajamarca;Cajamarca;JESÚS;189;Catarata El Cebadin;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=189;;;20230102
Loreto;Maynas;IQUITOS;194;Sitaracuy;3. FOLCLORE;Músicas y Danzas;Música y Danzas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=194;-73.2622;-3.74993;20230102
Junín;Huancayo;HUANCAYO;195;Feria La Casa Del Artesano;3. FOLCLORE;Ferias y Mercados;Mercados  Artesanales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=195;-75.2141;-12.0704;20230102
Junín;Huancayo;HUANCAYO;196;Parque De La Identidad Huanca;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Parques;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=196;-75.19794000000001;-12.049063;20230102
Junín;Huancayo;EL TAMBO;197;Pueblo Artesanal Cochas Grande;2. MANIFESTACIONES CULTURALES;Pueblos;Artesanales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=197;-75.19644499999998;-11.99774;20230102
Junín;Huancayo;HUALHUAS;198;Pueblo De Hualhuas;2. MANIFESTACIONES CULTURALES;Pueblos;Artesanales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=198;-75.25096666666667;-11.971602777777777;20230102
Pasco;Oxapampa;OXAPAMPA;200;Parque Nacional Yanachaga Chemillén - Zona San Alberto;1. SITIOS NATURALES;n. Áreas Protegidas;Parques Nacionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=200;-75.3610700572752;-10.539399383469704;20230102
Pasco;Oxapampa;OXAPAMPA;201;Iglesia Matriz De Oxapampa;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=201;-75.40497973743436;-10.575074466116055;20230102
Pasco;Oxapampa;OXAPAMPA;202;Casa Tradicional Hassinger;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=202;-75.40463089942932;-10.574327544705486;20230102
Pasco;Oxapampa;OXAPAMPA;203;Misión De Quillazú;2. MANIFESTACIONES CULTURALES;Lugares Históricos;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=203;-75.43790098413086;-10.521916881547916;20230102
Pasco;Oxapampa;VILLA RICA;208;Capilla Nuestra Señora Del Rosario De Villa Rica;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Capilla;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=208;-75.26710954162297;-10.735129845717715;20230102
Pasco;Oxapampa;POZUZO;213;Cañon De Huancabamba;1. SITIOS NATURALES;e. Cañones;;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=213;-75.37721944444445;-10.460808333333332;20230102
Pasco;Oxapampa;POZUZO;215;Iglesia San José - Pozuzo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=215;-75.55130079388618;-10.067795431784948;20230102
Pasco;Oxapampa;HUANCABAMBA;219;Catarata  Anana;1. SITIOS NATURALES;Caídas de agua;Cataratas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=219;-75.38740000000001;-10.5824;20230102
Pasco;Oxapampa;PALCAZU;221;Rio Palcazu;1. SITIOS NATURALES;Corrientes de agua;Ríos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=221;-75.25796234607702;-9.918680623635594;20230102
Ancash;Casma;CASMA;223;Zona Arqueológica Monumental Cerro Sechín;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=223;-78.26133550793458;-9.483194019804339;20230102
Ancash;Casma;CASMA;224;Museo Regional De Casma Max Uhle;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=224;-78.25786299999999;-9.479244;20230102
Pasco;Oxapampa;CHONTABAMBA;228;Complejo Arqueologico De Chontabamba;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=228;-75.43927431106561;-10.603160690400743;20230102
Ica;Ica;ICA;230;Museo Regional De Ica “Adolfo Bermúdez Jenkins”;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=230;-75.73386937379843;-14.071916474101581;20230102
Ica;Ica;PARCONA;231;Bodega Vista Alegre;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=231;-75.72240001137453;-14.055061940716682;20230102
Ancash;Sihuas;QUICHES;11471;Puente Antonio Raimondi;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Puentes;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=11471;-77.45854542593011;-8.342064296455263;20230102
Ica;Ica;ICA;233;Iglesia De San Francisco;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=233;-75.73134005069732;-14.064308919924274;20230102
Ica;Ica;ICA;234;Casona Mallqui;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=234;-76.13283530000001;-13.4171022;20230102
Ica;Ica;ICA;235;Portada De  Bolivar;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=235;-75.7289206981659;-14.064485842663487;20230102
Ica;Ica;ICA;237;Laguna De Huacachina;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagunas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=237;-75.76291501522064;-14.087854051458233;20230102
Ica;Ica;OCUCAJE;238;Bodega Ocucaje;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Explotaciones Industriales;Bodegas de pisco, vinos y/u otros licores;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=238;-75.67636549472809;-14.356002489809494;20230102
Ica;Ica;ICA;239;Caserío De Cachiche;2. MANIFESTACIONES CULTURALES;Pueblos;Tradicionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=239;-75.73552161455154;-14.09501077009113;20230102
Ica;Chincha;CHINCHA BAJA;241;Huaca La Centinela;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=241;-76.17104530334473;-13.439733817430495;20230102
Ica;Chincha;EL CARMEN;242;Casa Hacienda San José;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa-Hacienda;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=242;-76.07299447059631;-13.51956931705685;20230102
Ica;Chincha;GROCIO PRADO;243;Santuario De La Melchorita;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Santuario;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=243;-76.15720242261886;-13.398660649188182;20230102
Ica;Chincha;EL CARMEN;244;Comunidad Del Carmen;3. FOLCLORE;Etnias;Costa;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=244;-76.0539;-13.502;20230102
Ica;Palpa;RÍO GRANDE;245;Sitio Arqueológico La Muña;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Templos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=245;-75.224297;-14.554393;20230102
Ica;Palpa;PALPA;246;Petroglifos De Chicchitara;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Petroglifos (Grabados en piedra);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=246;-75.13591000000001;-14.465341112820498;20230102
Ica;Palpa;PALPA;247;Geoglifos De Sacramento;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Geoglifos (Grabado en tierra);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=247;-75.19253253936767;-14.523877352176;20230102
Ica;Nazca;NASCA;248;Iglesia Matriz De Nasca;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=248;-74.93700921535492;-14.826775279758766;20230102
Ica;Nazca;EL INGENIO;249;Iglesia San José;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=249;-75.05828261375427;-14.645134044434041;20230102
Ica;Nazca;NASCA;250;Acueducto De Cantayo;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=250;-74.91151899814523;-14.826512989741854;20230102
Ica;Nazca;NASCA;251;Centro Ceremonial Cahuachi;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Ciudadelas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=251;-75.115087;-14.819147;20230102
Ica;Nazca;NASCA;254;Líneas Y Geoglifos De Nasca Y Palpa;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Geoglifos (Grabado en tierra);http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=254;-75.13001561164856;-14.739005943231717;20230102
Ica;Pisco;PARACAS;257;Reserva Nacional De Paracas;1. SITIOS NATURALES;n. Áreas Protegidas;Reservas Nacionales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=257;-76.33722543949261;-13.855618180176403;20230102
Ancash;Huarmey;HUARMEY;258;Playa Tuquillo;1. SITIOS NATURALES;Costas;Playas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=258;-78.19325000000003;-10.0175;20230102
Ica;Pisco;PARACAS;259;Playas De La Reserva;1. SITIOS NATURALES;Costas;Playas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=259;-76.27966403961181;-13.94093974184991;20230102
Ancash;Huaraz;INDEPENDENCIA;260;Monumento Arqueológico Intangible Waullac ;2. MANIFESTACIONES CULTURALES;Sitios Arqueológicos;Zonas arqueológicas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=260;-77.51372426748276;-9.524472548419219;20230102
Lambayeque;Chiclayo;CHICLAYO;261;Catedral De Chiclayo;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=261;-79.83792524324963;-6.771675584683186;20230102
Lambayeque;Chiclayo;CHICLAYO;262;Ex-Convento De Los Padres Franciscanos;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Convento;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=262;-79.83931614958664;-6.771152403267794;20230102
Lambayeque;Chiclayo;CHICLAYO;263;Basílica San Antonio De Los Padres Descalzos;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=263;-79.84262988603649;-6.7736490153941435;20230102
Lambayeque;Chiclayo;CHICLAYO;264;Casa Elías Aguirre;2. MANIFESTACIONES CULTURALES;Lugares Históricos;Murallas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=264;-79.83650554349725;-6.772085258400478;20230102
La Libertad;Trujillo;TRUJILLO;265;Casa Ramírez Y Laredo O Ganoza Chopitea;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=265;-79.02724653482437;-8.109254955907472;20230102
La Libertad;Trujillo;TRUJILLO;266;Casa De La Emancipación;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=266;-79.0265491604805;-8.110471122367117;20230102
Lambayeque;Lambayeque;LAMBAYEQUE;267;Casa De La Logia Masónica O Casa Montjoy;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=267;-79.90659121380531;-6.702726840242068;20230102
Lambayeque;Lambayeque;LAMBAYEQUE;269;Iglesia San Pedro De Lambayeque;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=269;-79.90647597684858;-6.70349351578735;20230102
Lambayeque;Lambayeque;MORROPE;270;Iglesia San Pedro De Mórrope;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=270;-80.0152014662043;-6.540897725891095;20230102
Lambayeque;Ferreñafe;FERREÑAFE;271;Iglesia Santa Lucía De Ferreñafe;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=271;-79.78815521808764;-6.639703220169346;20230102
Lambayeque;Lambayeque;LAMBAYEQUE;272;Museo Arqueológico Nacional Bruning;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=272;-79.90392976944719;-6.7038142375732175;20230102
Lambayeque;Lambayeque;OLMOS;273;Isla Lobos De Tierra;1. SITIOS NATURALES;Costas;Islas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=273;-80.8544503227539;-6.429845432382419;20230102
Lambayeque;Chiclayo;PIMENTEL;274;Playa Pimentel;1. SITIOS NATURALES;Costas;Playas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=274;-79.93850708332826;-6.836082351383048;20230102
Lambayeque;Chiclayo;ETEN PUERTO;275;Isla Lobos De Afuera;1. SITIOS NATURALES;Costas;Islas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=275;-80.7068412062988;-6.954174190609068;20230102
Lambayeque;Chiclayo;PIMENTEL;276;Playa Las Rocas;1. SITIOS NATURALES;Costas;Playas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=276;-79.93587939482882;-6.855251043815697;20230102
Lambayeque;Lambayeque;TUCUME;277;Leyenda Del Carretón;3. FOLCLORE;Creencias Populares;Leyendas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=277;-79.8596;-6.50974;20230102
Lambayeque;Chiclayo;SANTA ROSA;278;Playa Santa Rosa;1. SITIOS NATURALES;Costas;Playas;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=278;-79.92557994973754;-6.879394832484667;20230102
Lambayeque;Ferreñafe;PITIPO;279;Santuario Histórico Bosque De Pómac;1. SITIOS NATURALES;n. Áreas Protegidas;Santuarios Históricos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=279;-79.77167570898439;-6.485048069140987;20230102
Puno;San Roman;JULIACA;282;Templo De La Merced;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Iglesias;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=282;-70.13172715902328;-15.496554524578555;20230102
Lambayeque;Chiclayo;PIMENTEL;283;Muelle De Pimentel;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Puertos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=283;-79.93792568220903;-6.835575926013207;20230102
Lambayeque;Chiclayo;MONSEFU;284;Parque Artesanal De Monsefú;4. REALIZACIONES TÉCNICAS, CIENTÍFICAS Y ARTÍSTICAS CONTEMPORÁNEAS;Otros;Otros;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=284;-79.86831782514855;-6.8782496205852;20230102
Loreto;Maynas;SAN JUAN BAUTISTA;287;Lago De Zungarococha;1. SITIOS NATURALES;g. Cuerpo de Agua;Lagos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=287;-73.3570995926857;-3.8270558589673773;20230102
Loreto;Maynas;IQUITOS;289;Museo Amazónico;2. MANIFESTACIONES CULTURALES;Museos y otros;Museos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=289;-73.24428252875805;-3.75260801439471;20230102
Loreto;Maynas;IQUITOS;290;Casa De Fierro;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=290;-73.24406862258911;-3.7498914050868026;20230102
Loreto;Maynas;IQUITOS;291;Ex Hotel Palace;2. MANIFESTACIONES CULTURALES;Arquitectura y Espacios Urbanos;Casa de Valor Arquitectónico;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=291;-73.24371457099914;-3.7506889917494605;20230102
Loreto;Maynas;SAN JUAN BAUTISTA;299;Complejo Artesanal Turístico De San Juan;3. FOLCLORE;Ferias y Mercados;Mercados  Artesanales;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=299;-73.2866;-3.77442;20230102
Loreto;Maynas;IQUITOS;302;El Inchicapi;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=302;-73.2622;-3.74993;20230102
Loreto;Maynas;IQUITOS;303;Juanes;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=303;-73.2622;-3.74993;20230102
Loreto;Maynas;IQUITOS;305;Tacacho;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=305;-73.2622;-3.74993;20230102
Loreto;Maynas;IQUITOS;306;Timbuche;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=306;-73.2622;-3.74993;20230102
Loreto;Maynas;IQUITOS;309;Patarashca;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=309;-73.2622;-3.74993;20230102
Loreto;Maynas;IQUITOS;310;Nina Juane;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=310;-73.2622;-3.74993;20230102
Loreto;Maynas;IQUITOS;311;Guiso De Paiche O Gamitana;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=311;-73.2622;-3.74993;20230102
Loreto;Maynas;IQUITOS;312;Paiche Frito Con Chonta Y Yuca O Platano;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=312;-73.2622;-3.74993;20230102
Loreto;Maynas;IQUITOS;313;Ensalada De Chonta O Palmito;3. FOLCLORE;Gastronomía;Platos Típicos;http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=313;-73.2622;-3.74993;20230102
